   3.6473199e+00   1.3278149e+01  -1.2289469e-02   3.0697537e+00  -2.3142529e+01  -1.2659291e+04   1.4422512e+00  -2.1805568e+01   1.8097568e+01
   4.0341587e+00   1.6254100e+01  -1.2224243e-02   3.8952858e+00  -2.8250307e+01  -1.0370436e+04   2.2493383e+00  -4.3061739e+01   3.8316139e+01
   2.0968358e+01   4.3958621e+02  -1.5487340e-01   9.0992629e+00  -7.0947901e+01  -4.1293399e+03   4.1148443e+00  -1.7145358e+02   1.6563958e+02
   6.1188631e+00   3.7411197e+01  -6.3144730e-02   1.3842978e+01  -3.5676525e+01  -8.2117863e+03   3.0173372e+00  -7.1428832e+01   6.4562132e+01
   9.9643861e+00   9.9265826e+01  -7.3106850e-02   1.2236700e+01  -6.4995854e+01  -4.5074875e+03   3.4329003e+00  -9.4790849e+01   1.0945535e+02
   4.3773331e+00   1.9133374e+01  -2.0059794e-01   3.2512259e+00  -2.6283613e+01  -1.1146413e+04   2.0651296e+00  -3.1785106e+01   3.0427106e+01
   4.4814786e+00   2.0026665e+01  -4.7724173e-02   2.9993630e+00  -1.8762036e+01  -1.5614936e+04   2.0519512e+00  -3.2563402e+01   2.7283602e+01
   4.2126751e+00   1.7682849e+01   1.5690799e-02   2.9847146e+00  -1.6672534e+01  -1.7571895e+04   1.9848651e+00  -2.5742502e+01   3.3845102e+01
   4.2126751e+00   1.7682849e+01   1.5690799e-02   2.9847146e+00  -1.6672534e+01  -1.7571895e+04   1.9848651e+00  -2.5742502e+01   3.3845102e+01
   3.9171623e+00   1.5295523e+01   4.1418695e-03   3.1148221e+00  -1.7752195e+01  -1.6503199e+04   1.9351704e+00  -2.9679404e+01   3.1220504e+01
   3.8516394e+00   1.4799403e+01  -8.2310421e-03   3.1342946e+00  -2.0364043e+01  -1.4386534e+04   1.8792723e+00  -3.5187900e+01   2.3346800e+01
   3.9604495e+00   1.5649713e+01  -1.3680143e-02   3.0765372e+00  -2.1019730e+01  -1.3937762e+04   1.7575348e+00  -2.4948986e+01   2.5437286e+01
   3.8962050e+00   1.5138404e+01  -2.9129293e-03   3.1637918e+00  -1.8997826e+01  -1.5421133e+04   2.0629581e+00  -3.5981419e+01   3.3585719e+01
   3.8588582e+00   1.4847027e+01  -1.0177144e-02   3.2597486e+00  -1.8436109e+01  -1.5890989e+04   1.9904370e+00  -3.5447412e+01   2.9908212e+01
   3.8125940e+00   1.4505693e+01  -1.2492270e-02   3.4273312e+00  -2.1928201e+01  -1.3360330e+04   2.2445926e+00  -5.0676146e+01   3.4638646e+01
   3.9370086e+00   1.5467118e+01  -1.6506834e-01   7.1421477e+00  -2.1681676e+01  -1.3512239e+04   2.7327346e+00  -1.1789330e+02   5.6428998e+01
   4.8637175e+00   2.3634253e+01  -3.2705252e-02   5.1394748e+00  -3.3111891e+01  -8.8478184e+03   2.4387421e+00  -4.2802342e+01   4.0147242e+01
   4.0279169e+00   1.6199812e+01   9.6956603e-03   2.9485298e+00  -2.5808113e+01  -1.1351779e+04   1.7045719e+00  -2.4430180e+01   2.2553280e+01
   3.7400511e+00   1.3961177e+01  -2.9593264e-03   3.2029530e+00  -2.2823791e+01  -1.2836080e+04   1.8182510e+00  -2.7054797e+01   2.9648797e+01
   7.1979299e+00   5.1778525e+01  -1.0633724e-01   6.3282087e+01  -4.0334971e+01  -7.2633745e+03   3.1005842e+00  -1.6042156e+02   1.6748656e+02
